date,pagePath,exits,pageviews
2019-08-23,/courses/intro-to-r/,0,1
2019-08-23,/courses/inverness/,0,1
2019-08-23,/courses/professional-software-development/,8,22
2019-08-23,/courses/professional-software-development/application-and-dates/,2,4
2019-08-23,/courses/professional-software-development/apply/,23,25
2019-08-23,/courses/professional-software-development/apply/course_application_1,4,7
2019-08-23,/courses/professional-software-development/apply/course_application_2,0,1
2019-08-23,/courses/professional-software-development/career-support/,0,3
2019-08-23,/courses/professional-software-development/cost-and-funding/,2,5
2019-08-23,/courses/professional-software-development/curriculum/,2,11
2019-08-23,/courses/professional-software-development/student-projects/,2,9
2019-08-23,/courses/programming-with-r/,4,5
2019-08-23,/courses/r-programming/,4,17
2019-08-23,/courses/statistical-modelling/,1,1
2019-08-23,/courses/understanding-programming/,0,1
2019-08-23,/courses/ux-advanced/,5,14
2019-08-23,/courses/ux-design-fundamentals/,1,2
2019-08-23,/data-analysis-announcement/,0,1
2019-08-23,/data-analysis-announcement/apply-for-data-analysis/,1,4
2019-08-23,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0,1
2019-08-23,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,3,3
2019-08-23,/data-analysis-announcement/cost-and-funding/,0,6
2019-08-23,/data-analysis-announcement/data-course-application-process/,6,11
2019-08-23,/data-protection/,1,1
2019-08-23,/digital-careers/,0,2
2019-08-23,/digital-careers/data-scientist/,3,4
2019-08-23,/digital-careers/product-owner/,0,1
2019-08-23,/digital-careers/product-owner/?fbclid=IwAR1dX3zZ2xohy9qy1Y-lifr4YEMpT4JUcCYG7SbPJL0YwF0sWwz7NUcsgH8,2,8
2019-08-23,/digital-careers/software-developer/,1,6
2019-08-23,/digital-careers/support-engineer/,2,12
2019-08-23,/digital-careers/test-engineer/,1,1
2019-08-23,/digital-careers/ux-consultant/,0,1
2019-08-23,/edinburgh/,0,1
2019-08-23,/Edinburgh/,1,2
2019-08-23,/enquire/,4,7
2019-08-23,/events/,1,1
2019-08-23,/events/edinburgh/,1,1
2019-08-23,/events/glasgow/,10,10
2019-08-23,/events/info-taster-session-events/,0,1
2019-08-23,/events/info-taster-session-events/?fbclid=IwAR2skAIj9xS28kGgbWaSSms4abrRVEcU__qy79_mCl1wJvEROVH2cf7Me7Q,1,1
2019-08-23,/events/other-events/,11,19
2019-08-23,/events/partner-events/,1,6
2019-08-23,/for-employers/,5,5
2019-08-23,/for-employers/become-a-partner/,1,2
2019-08-23,/for-employers/community-outreach/,0,1
2019-08-23,/glasgow/,1,2
2019-08-23,/Glasgow/,1,1
2019-08-23,/highlands-academy/,0,1
2019-08-23,/inverness/,0,1
2019-08-23,/ourbrand/,3,11
2019-08-23,/partner-terms-and-conditions/,0,2
2019-08-23,/pre-course-work/,0,1
2019-08-23,/the-codeclan-experience/,1,1
2019-08-23,/the-codeclan-experience/a-typical-day/,1,1
2019-08-23,/the-codeclan-experience/the-alumni/,0,2
2019-08-24,/,6,8
2019-08-24,/about-us/,4,9
2019-08-24,/about-us/become-a-data-instructor/,3,3
2019-08-24,/about-us/become-a-ta-data/,3,8
2019-08-24,/about-us/become-an-instructor/,0,5
2019-08-24,/about-us/become-an-instructor/part-time-teaching/,0,1
2019-08-24,/about-us/join-us/,1,1
2019-08-24,/about-us/join-us/?fbclid=IwAR03v0xKXWO5WMWJZ2X2uaNkdp60qDjswCUqNe7hty6z9Wt7VxbjzXU-djw,2,2
2019-08-24,/about-us/join-us/?fbclid=IwAR1xs3FqYzOfpRmIM5xXwB7DmYBXR2KNCsCYO1Z_voFOjNz-RiSUNiqb79k,1,1
2019-08-24,/about-us/our-team/,13,96
2019-08-24,/about-us/our-team/our-board/,1,1
2019-08-24,/admissions-track/,1,1
2019-08-24,/blog/7-celebrities-didnt-know-code/,1,1
2019-08-24,/blog/9-common-misconceptions-coding/,2,10
2019-08-24,/blog/apply-immersive-programming-course/,1,2
2019-08-24,/blog/best-podcasts-coders-programmers/,0,2
2019-08-24,/blog/built-munro-bagger-site/,6,7
2019-08-24,/blog/category/careers-in-tech/,5,7
2019-08-24,/blog/category/data-analysis/,2,2
2019-08-24,/blog/category/employers/,12,96
2019-08-24,/blog/category/events/,5,23
2019-08-24,/blog/category/learning-to-code/,5,6
2019-08-24,/blog/category/learning-to-code/page/2/,0,1
2019-08-24,/blog/category/learning-to-code/page/3/,1,1
2019-08-24,/blog/codebar-edinburgh-second-anniversary/,0,1
2019-08-24,/blog/codeclan-data-analysis-course-diary-001/,1,2
2019-08-24,/blog/data-analysis-course-glasgow-launch/,1,1
2019-08-24,/blog/day-life-web-developer/,66,124
2019-08-24,/blog/free-courses-launched-techmums/,1,1
2019-08-24,/blog/glasgow-coding-bootcamp-career/,0,2
2019-08-24,/blog/graduates-charley-junior-developer/,4,7
2019-08-24,/blog/graduates-peter-tester-junior-software-developer/,2,3
2019-08-24,/blog/hire-developers-online-tests/,19,26
2019-08-24,/blog/how-i-discovered-code/,1,1
2019-08-24,/blog/learn-to-code-working/,5,10
2019-08-24,/blog/meet-our-graduates-daniel-at-dog/?mc_cid=0b5d0b7482&mc_eid=c2435237f9,0,1
2019-08-24,/blog/new-funding-opens-up-careers-in-coding/,4,10
2019-08-24,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,1,3
2019-08-24,/blog/peter-support-engineer-freeagent/,0,1
2019-08-24,/blog/scotland-demand-for-developers-growing/,0,1
2019-08-24,/blog/tag/aberdeen-careers-fair-pace/,6,9
2019-08-24,/blog/tag/job/,3,9
2019-08-24,/courses/,1,1
2019-08-24,/courses/agile-for-effective-teams/,52,86
2019-08-24,/courses/bespoke-courses/,1,1
2019-08-24,/courses/browse-all-course-dates/,2,3
2019-08-24,/courses/data-carpentry/,1,1
2019-08-24,/courses/edaid-apply/,0,1
2019-08-24,/courses/edinburgh/,0,1
2019-08-24,/courses/full-stack-web-development/,0,3
2019-08-24,/courses/full-stack-web-development/cost-and-funding/,1,15
2019-08-24,/courses/glasgow/,1,2
2019-08-24,/courses/intro-to-r/,1,2
2019-08-24,/courses/professional-software-development/,1,3
2019-08-24,/courses/professional-software-development/?fbclid=IwAR2BHFCN0rXXzXRQKwg3v-ytOOBwq1s6MM8GAipki-rnjZV5OLv7uC3CN0w,1,1
2019-08-24,/courses/professional-software-development/application-and-dates/,0,1
2019-08-24,/courses/professional-software-development/apply/,7,15
2019-08-24,/courses/professional-software-development/apply/course_application_1,0,1
2019-08-24,/courses/professional-software-development/apply/course_application_2,0,2
2019-08-24,/courses/professional-software-development/career-support/,1,2
2019-08-24,/courses/professional-software-development/cost-and-funding/,11,27
2019-08-24,/courses/professional-software-development/curriculum/,21,41
2019-08-24,/courses/r-programming/,4,6
2019-08-24,/courses/statistical-modelling/,1,1
2019-08-24,/courses/understanding-programming/,3,10
2019-08-24,/courses/ux-advanced/,9,12
2019-08-24,/courses/ux-design-fundamentals/,1,3
2019-08-24,/data-analysis-announcement/,4,5
2019-08-24,/data-analysis-announcement/apply-for-data-analysis/,1,1
2019-08-24,/data-analysis-announcement/cost-and-funding/,1,2
2019-08-24,/data-analysis-announcement/data-course-application-process/,4,8
2019-08-24,/digital-careers/,4,17
2019-08-24,/digital-careers/data-scientist/,1,1
2019-08-24,/digital-careers/test-engineer/,2,4
2019-08-24,/digital-careers/ux-consultant/,2,12
2019-08-24,/edinburgh/,0,1
2019-08-24,/Edinburgh/,1,2
2019-08-24,/enquire/,1,1
2019-08-24,/events/,7,15
2019-08-24,/events/alumni-events/,1,2
2019-08-24,/events/glasgow/,0,1
2019-08-24,/events/info-taster-session-events/,1,1
2019-08-24,/events/info-taster-session-events/?fbclid=IwAR3a2cE3huvfmnZ0HUpQpzm6toX-f4eMwZNCbtDsoqovzFoa8q3IQ-VLKt8,2,7
2019-08-24,/events/other-events/,0,1
2019-08-24,/events/partner-events/,20,41
2019-08-24,/for-employers/,6,13
2019-08-24,/for-employers/become-a-partner/,2,5
2019-08-24,/for-employers/hire-with-codeclan/,0,4
2019-08-24,/for-employers/sponsorships/,23,88
2019-08-24,/funding/,1,1
2019-08-24,/glasgow/,0,1
2019-08-24,/Glasgow/,1,1
2019-08-24,/highlands-academy/,3,16
2019-08-24,/inverness/,0,1
2019-08-24,/pre-course-work/,0,3
2019-08-24,/site-map/,6,16
2019-08-24,/the-codeclan-experience/a-typical-day/,1,1
2019-08-24,/the-codeclan-experience/the-alumni/,0,1
2019-08-25,/,1,3
2019-08-25,/?fbclid=IwAR2-DJ8Qf7Rs5JbKX7dGb1lv_dTNSa_A3nG0F_Lj1xSApOGOlEha_Q-8hko,1,1
2019-08-25,/about-us/,4,24
2019-08-25,/about-us/become-an-instructor/,8,18
2019-08-25,/about-us/join-us/,0,2
2019-08-25,/about-us/our-team/,3,5
2019-08-25,/admissions-track/,1,1
2019-08-25,/blog/,1,1
2019-08-25,/blog/7-celebrities-didnt-know-code/,0,2
2019-08-25,/blog/9-websites-start-coding-journey/,1,1
2019-08-25,/blog/apply-immersive-programming-course/,0,1
2019-08-25,/blog/best-podcasts-coders-programmers/,1,1
2019-08-25,/blog/category/careers-in-tech/,14,15
2019-08-25,/blog/category/employers/,1,1
2019-08-25,/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,6,6
2019-08-25,/blog/codeclan-data-analysis-course-diary-001/,0,1
2019-08-25,/blog/codeclan-launches-new-data-analysis-course/,0,1
2019-08-25,/blog/congratulations-cohort-e29-graduates/,4,5
2019-08-25,/blog/data-analysis-course-glasgow-launch/,2,2
2019-08-25,/blog/hire-developers-online-tests/,1,3
2019-08-25,/blog/how-i-discovered-code/,0,1
2019-08-25,/blog/inoapps-partner-of-the-month/,2,6
2019-08-25,/blog/introducing-project-showcase/,36,43
2019-08-25,/blog/meet-our-graduates-alex-junior-software-developer/,0,1
2019-08-25,/blog/melindas-memo-august-2019/,1,4
2019-08-25,/blog/melindas-memo-july-2019/,1,1
2019-08-25,/blog/most-asked-questions/,1,1
2019-08-25,/blog/newsdirect-client-xperience-interview/,2,2
2019-08-25,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0,3
2019-08-25,/blog/our-guide-to-funding-our-full-time-courses/,2,5
2019-08-25,/blog/overcoming-your-interview-fears/,1,1
2019-08-25,/blog/page/2/,0,3
2019-08-25,/blog/say-hello-to-edinburgh-cohort-33/,0,1
2019-08-25,/blog/took-back-control-coding/,1,5
2019-08-25,/blog/welcome-codeclan-g14/,5,5
2019-08-25,/campuses/,2,3
2019-08-25,/courses/,0,1
2019-08-25,/courses/agile-for-effective-teams/,3,7
2019-08-25,/courses/browse-all-course-dates/,0,1
2019-08-25,/courses/data-carpentry/,0,7
2019-08-25,/courses/edinburgh/,1,2
2019-08-25,/courses/full-stack-web-development/,0,1
2019-08-25,/courses/full-stack-web-development/apply-inverness/,0,1
2019-08-25,/courses/full-stack-web-development/cost-and-funding/,1,1
2019-08-25,/courses/glasgow/,0,1
2019-08-25,/courses/inverness/,0,2
2019-08-25,/courses/professional-software-development/,0,1
2019-08-25,/courses/professional-software-development/?fbclid=IwAR2MF2rVU2eA5_vFUWL3Nuew2JXEkVrpQS0iW_Y63-l6vWx5n7veHUtj4tM,1,5
2019-08-25,/courses/professional-software-development/application-and-dates/,5,5
2019-08-25,/courses/professional-software-development/apply/,2,5
2019-08-25,/courses/professional-software-development/apply/course_application_1,25,75
2019-08-25,/courses/professional-software-development/apply/course_application_2,0,1
2019-08-25,/courses/professional-software-development/cost-and-funding/,1,1
2019-08-25,/courses/professional-software-development/curriculum/,1,18
2019-08-25,/courses/professional-software-development/student-case-studies/,11,17
2019-08-25,/courses/programming-with-r/,0,2
2019-08-25,/courses/r-programming/,12,32
2019-08-25,/courses/statistical-modelling/,0,1
2019-08-25,/courses/understanding-programming/,8,18
2019-08-25,/courses/ux-advanced/,0,1
2019-08-25,/courses/ux-design-fundamentals/,1,1
2019-08-25,/courses/visualisation-r/,0,1
2019-08-25,/data-analysis-announcement/,1,8
2019-08-25,/data-analysis-announcement/apply-for-data-analysis/,0,1
2019-08-25,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,1,1
2019-08-25,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,8,65
2019-08-25,/data-analysis-announcement/cost-and-funding/,0,1
2019-08-25,/data-analysis-announcement/data-course-application-process/,1,1
2019-08-25,/digital-careers/,1,2
2019-08-25,/digital-careers/software-developer/,1,2
2019-08-25,/digital-careers/ux-consultant/,1,1
2019-08-25,/edinburgh/,2,2
2019-08-25,/Edinburgh/,1,1
2019-08-25,/enquire/,14,79
2019-08-25,/events/,0,6
2019-08-25,/events/glasgow/,0,3
2019-08-25,/events/info-taster-session-events/,1,6
2019-08-25,/events/info-taster-session-events/?fbclid=IwAR3wkk3oB7lyWug11YnUFsM-olbjdpR9M_bY1_6k5KA0NKmS5Ym1uF0yAKI,0,6
2019-08-25,/events/taster-sessions/,2,3
2019-08-25,/for-employers/,1,2
2019-08-25,/for-employers/upskill-your-staff/,5,8
2019-08-25,/glasgow/,0,1
2019-08-25,/Glasgow/,13,26
2019-08-25,/inverness/,54,155
2019-08-25,/pre-course-work/,1,1
2019-08-25,/the-codeclan-experience/,1,3
2019-08-25,/the-codeclan-experience/a-typical-day/,0,1
2019-08-26,/,1,1
2019-08-26,/about-us/,0,2
2019-08-26,/about-us/become-a-data-instructor/,5,11
2019-08-26,/about-us/become-a-ta-data/,1,1
2019-08-26,/about-us/become-an-instructor/,6,11
2019-08-26,/about-us/become-an-instructor/part-time-teaching/,1,1
2019-08-26,/about-us/join-us/,1,5
2019-08-26,/about-us/join-us/job-applicant-privacy-notice/,2,2
2019-08-26,/about-us/our-team/,4,5
2019-08-26,/about-us/our-team/our-board/,1,1
2019-08-26,/admissions-track/,12,12
2019-08-26,/blog/,0,1
2019-08-26,/blog/2018-our-year-in-review/,0,2
2019-08-26,/blog/7-celebrities-didnt-know-code/,1,1
2019-08-26,/blog/best-podcasts-coders-programmers/,7,16
2019-08-26,/blog/carving-a-career-as-a-developer-my-coding-journey/,13,16
2019-08-26,/blog/category/careers-in-tech/,0,2
2019-08-26,/blog/category/data-analysis/,2,3
2019-08-26,/blog/category/instructor-blogs/,1,1
2019-08-26,/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,4,15
2019-08-26,/blog/codeclan-contributing-to-scotlands-20bn-data-boom/?mc_cid=ee6dba1b4b&mc_eid=a4cd2d02c2,0,3
2019-08-26,/blog/codeclan-data-analysis-course-diary-001/,2,2
2019-08-26,/blog/codeclan-students-meet-employers-at-speed-networking-event/,1,7
2019-08-26,/blog/data-science-r-programming/,0,2
2019-08-26,/blog/day-life-web-developer/,2,3
2019-08-26,/blog/graduates-peter-tester-junior-software-developer/,1,14
2019-08-26,/blog/hire-a-developer-technical-interviews/,0,2
2019-08-26,/blog/hire-developer-screening-candidates/,1,2
2019-08-26,/blog/hire-developers-online-tests/,2,2
2019-08-26,/blog/introducing-project-showcase/,0,1
2019-08-26,/blog/learn-to-code-working/,1,1
2019-08-26,/blog/melindas-memo-august-2019/,0,1
2019-08-26,/blog/most-asked-questions/,2,11
2019-08-26,/blog/new-funding-opens-up-careers-in-coding/,0,4
2019-08-26,/blog/new-job-in-digital-codeclan/,4,37
2019-08-26,/blog/our-guide-to-funding-our-full-time-courses/,0,2
2019-08-26,/blog/tag/digital-womens-group/,2,3
2019-08-26,/blog/top-networking-events-scotland/,1,1
2019-08-26,/blog/why-learn-coding/,2,4
2019-08-26,/blog/why-learn-coding/coding-guide-download/,0,1
2019-08-26,/codeclan-store/,0,3
2019-08-26,/courses/,0,2
2019-08-26,/courses/?fbclid=IwAR0-IxaIN3fuFOIVPhCya_cbl0SztIzhTPfm7G1U3LYepUW7-rCco9MRGQg,2,2
2019-08-26,/courses/?fbclid=IwAR1XRgmGWW_-AIEwWTeC_F3L-04fqZl0MRVmSuwUotHvU3w11sRHxzzm5hE,1,3
2019-08-26,/courses/?fbclid=IwAR3-IaD4ZYasRSQQve_zoWADDZr30qbpt56O770iJ71yBXh3VS2hzFB9dc4,1,1
2019-08-26,/courses/16-week-course/apply/,0,6
2019-08-26,/courses/agile-for-effective-teams/,3,3
2019-08-26,/courses/bespoke-courses/,0,1
2019-08-26,/courses/browse-all-course-dates/,7,15
2019-08-26,/courses/data-carpentry/,27,85
2019-08-26,/courses/edaid-apply/,1,1
2019-08-26,/courses/edinburgh/,0,1
2019-08-26,/courses/full-stack-web-development/,7,15
2019-08-26,/courses/full-stack-web-development/apply-inverness/,1,6
2019-08-26,/courses/full-stack-web-development/cost-and-funding/,1,6
2019-08-26,/courses/glasgow/,1,3
2019-08-26,/courses/intro-to-r/,0,1
2019-08-26,/courses/inverness/,0,3
2019-08-26,/courses/professional-software-development/,0,2
2019-08-26,/courses/professional-software-development/application-and-dates/,2,2
2019-08-26,/courses/professional-software-development/apply/,1,5
2019-08-26,/courses/professional-software-development/apply/course_application_1,2,2
2019-08-26,/courses/professional-software-development/apply/course_application_2,1,1
2019-08-26,/courses/professional-software-development/career-support/,2,3
2019-08-26,/courses/professional-software-development/cost-and-funding/,1,1
2019-08-26,/courses/professional-software-development/curriculum/,0,1
2019-08-26,/courses/professional-software-development/student-case-studies/,0,1
2019-08-26,/courses/professional-software-development/student-projects/,4,7
2019-08-26,/courses/programming-with-r/,0,2
2019-08-26,/courses/r-programming/,0,1
2019-08-26,/courses/statistical-modelling/,2,3
2019-08-26,/courses/understanding-programming/,0,1
2019-08-26,/courses/ux-advanced/,1,1
2019-08-26,/courses/ux-design-fundamentals/,1,1
2019-08-26,/courses/visualisation-r/,0,1
2019-08-26,/data-analysis-announcement/,0,1
2019-08-26,/data-analysis-announcement/apply-for-data-analysis/,3,10
2019-08-26,/data-analysis-announcement/cost-and-funding/,1,1
2019-08-26,/data-analysis-announcement/data-course-application-process/,4,9
2019-08-26,/digital-careers/,1,1
2019-08-26,/digital-careers/data-scientist/,4,9
2019-08-26,/digital-careers/software-developer/,1,2
2019-08-26,/edinburgh/,0,2
2019-08-26,/Edinburgh/,0,2
2019-08-26,/enquire/,3,8
2019-08-26,/events/,7,21
2019-08-26,/events/edinburgh/,3,6
2019-08-26,/events/glasgow/,2,2
2019-08-26,/events/info-taster-session-events/,1,2
2019-08-26,/events/inverness-events/,0,9
2019-08-26,/events/other-events/,4,6
2019-08-26,/events/partner-events/,1,1
2019-08-26,/events/taster-sessions/,0,1
2019-08-26,/for-employers/,1,1
2019-08-26,/for-employers/become-a-partner/,0,1
2019-08-26,/for-employers/client-xperience/,1,1
2019-08-26,/for-employers/employer-case-studies/,2,3
2019-08-26,/for-employers/employer-case-studies/zonal-case-study/,35,101
2019-08-26,/for-employers/hire-with-codeclan/,0,1
2019-08-26,/for-employers/sponsorships/,0,1
2019-08-26,/for-employers/upskill-your-staff/,1,2
2019-08-26,/funding/,1,1
2019-08-26,/glasgow/,4,9
2019-08-26,/highlands-academy/,6,11
2019-08-26,/inverness/,0,1
2019-08-26,/ourbrand/,6,25
2019-08-26,/pre-course-work-sw/,1,9
2019-08-26,/pre-course-work/,8,8
2019-08-26,/the-codeclan-experience/,1,1
2019-08-26,/the-codeclan-experience/a-typical-day/,1,2
2019-08-26,/the-codeclan-experience/the-alumni/,0,1
2019-08-27,/,5,12
2019-08-27,/?fbclid=IwAR3_QwCsjZ9GtbzsZpl-nf2fcg8O3bhs9U_kniE-aLFsmvY9CISlyYt585E,10,64
2019-08-27,/?p=21680&preview_id=21680&preview_nonce=626c4ab7b3&_thumbnail_id=-1&preview=true,1,1
2019-08-27,/about-us/,0,2
2019-08-27,/about-us/become-a-data-instructor/,0,1
2019-08-27,/about-us/become-a-ta-data/,0,3
2019-08-27,/about-us/become-an-instructor/,0,1
2019-08-27,/about-us/become-an-instructor/part-time-teaching/,0,7
2019-08-27,/about-us/join-us/,1,1
2019-08-27,/about-us/join-us/social-media-and-digital-marketing-specialist/,0,1
2019-08-27,/about-us/our-team/,0,2
2019-08-27,/about-us/our-team/our-board/,2,5
2019-08-27,/accessibility/,3,3
2019-08-27,/admissions-track/,0,2
2019-08-27,/blog/,0,1
2019-08-27,/blog/2017/09/22/,1,1
2019-08-27,/blog/2018-our-year-in-review/,6,6
2019-08-27,/blog/5-reasons-edinburgh-best-place-live-uk/,2,5
2019-08-27,/blog/7-celebrities-didnt-know-code/,0,1
2019-08-27,/blog/author/jonathan/,1,5
2019-08-27,/blog/best-podcasts-coders-programmers/,0,1
2019-08-27,/blog/built-munro-bagger-site/,0,2
2019-08-27,/blog/category/careers-in-tech/,0,1
2019-08-27,/blog/category/employers/,4,14
2019-08-27,/blog/category/inspiring-stories/,0,1
2019-08-27,/blog/category/learning-to-code/,11,84
2019-08-27,/blog/codeclan-ceo-melinda-matthews/,0,1
2019-08-27,/blog/codeclan-data-analysis-course-diary-001/,1,1
2019-08-27,/blog/codeclan-finalist-in-scottish-financial-technology-awards/,0,1
2019-08-27,/blog/day-life-web-developer/,2,2
2019-08-27,/blog/digital-development-loan/,1,1
2019-08-27,/blog/hire-a-developer-technical-interviews/,0,2
2019-08-27,/blog/hire-developers-online-tests/,1,1
2019-08-27,/blog/hiring-developers-for-the-future/,0,1
2019-08-27,/blog/inspirational-women-tech/,0,1
2019-08-27,/blog/introducing-project-showcase/,4,4
2019-08-27,/blog/learn-to-code-working/,0,2
2019-08-27,/blog/linda-scott-codeclan-cmo/,1,1
2019-08-27,/blog/meet-our-partners-airts/,1,1
2019-08-27,/blog/meet-partners-freeagent/,0,1
2019-08-27,/blog/most-asked-questions/,0,1
2019-08-27,/blog/new-funding-opens-up-careers-in-coding/,1,1
2019-08-27,/blog/new-funding-opens-up-careers-in-coding/?fbclid=IwAR0a3uTI2GS38dokgxbSUeqGG3Pnl-O_jJmGkbfp2l8yJsotrBndm3tkjrc,1,8
2019-08-27,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0,4
2019-08-27,/blog/our-guide-to-funding-our-full-time-courses/,1,3
2019-08-27,/blog/peter-support-engineer-freeagent/,1,1
2019-08-27,/blog/scotland-demand-for-developers-growing/,1,1
2019-08-27,/blog/tech-boom-campaign/,3,4
2019-08-27,/blog/top-networking-events-scotland/,0,6
2019-08-27,/codeclan-store/,1,2
2019-08-27,/codeclan-store/white-pullover-hoodie/,0,1
2019-08-27,/codeclan-store/zipped-navy-blue-hoodie/,9,12
2019-08-27,/courses/,1,4
2019-08-27,/courses/agile-for-effective-teams/,13,23
2019-08-27,/courses/agile-for-effective-teams/?fbclid=IwAR2OjZ09M3j5P_J6KnYrlRmt0WYIbz9SndknLzi-HS28XTPlvxoWkutkfyg,2,2
2019-08-27,/courses/bespoke-courses/,1,1
2019-08-27,/courses/browse-all-course-dates/,9,16
2019-08-27,/courses/data-carpentry/,1,1
2019-08-27,/courses/edaid-apply/,1,1
2019-08-27,/courses/edaid-apply/?elementor-preview=18192&ver=1566903024,0,3
2019-08-27,/courses/edaid-apply/?elementor-preview=18192&ver=1566903385,1,4
2019-08-27,/courses/edaid-apply/course_application_edaid_1,3,19
2019-08-27,/courses/edaid-apply/course_application_edaid_2,7,8
2019-08-27,/courses/edinburgh/,4,5
2019-08-27,/courses/edinburgh/?fbclid=IwAR0nGdTS4Dl5mAGGccJAvioLbsicbvizVVFxjmlBbvnb5SbhGDN-kHzLvzk,1,5
2019-08-27,/courses/full-stack-web-development/,5,9
2019-08-27,/courses/full-stack-web-development/apply-inverness/,1,2
2019-08-27,/courses/full-stack-web-development/cost-and-funding/,0,4
2019-08-27,/courses/glasgow/,0,2
2019-08-27,/courses/intro-to-r/,3,28
2019-08-27,/courses/inverness/,2,13
2019-08-27,/courses/professional-software-development/,0,2
2019-08-27,/courses/professional-software-development/application-and-dates/,8,16
2019-08-27,/courses/professional-software-development/apply/,27,28
2019-08-27,/courses/professional-software-development/apply/course_application_1,1,1
2019-08-27,/courses/professional-software-development/apply/course_application_2,2,7
2019-08-27,/courses/professional-software-development/career-support/,7,12
2019-08-27,/courses/professional-software-development/charlotte-case-study/,1,2
2019-08-27,/courses/professional-software-development/cost-and-funding/,4,14
2019-08-27,/courses/professional-software-development/curriculum/,1,5
2019-08-27,/courses/professional-software-development/student-case-studies/,4,4
2019-08-27,/courses/professional-software-development/student-projects/,0,1
2019-08-27,/courses/programming-with-r/,9,15
2019-08-27,/courses/r-programming/,2,4
2019-08-27,/courses/statistical-modelling/,2,3
2019-08-27,/courses/understanding-programming/,3,3
2019-08-27,/courses/ux-advanced/,0,1
2019-08-27,/courses/ux-design-fundamentals/,2,10
2019-08-27,/courses/visualisation-r/,1,1
2019-08-27,/data-analysis-announcement/,6,14
2019-08-27,/data-analysis-announcement/?fbclid=IwAR0U0z5NEhkcplhzZKTWIp-RLqVFjsME8shL798TW_HGwPAEDN_yNxd_8fQ,1,4
2019-08-27,/data-analysis-announcement/apply-for-data-analysis/,0,1
2019-08-27,/data-analysis-announcement/cost-and-funding/,0,1
2019-08-27,/data-analysis-announcement/data-course-application-process/,1,2
2019-08-27,/digital-careers/,3,4
2019-08-27,/digital-careers/?fbclid=IwAR38IC-liKObnis-MynWdPjGBopF8M8VMtZ4G9OqLtKGNubwDjQPfwxWoNM,5,14
2019-08-27,/digital-careers/data-scientist/,54,155
2019-08-27,/digital-careers/product-owner/,0,1
2019-08-27,/digital-careers/software-developer/,7,8
2019-08-27,/digital-careers/test-engineer/,63,180
2019-08-27,/digital-careers/ux-consultant/,0,1
2019-08-27,/edinburgh/,2,3
2019-08-27,/Edinburgh/,0,3
2019-08-27,/enquire/,0,1
2019-08-27,/events/,1,2
2019-08-27,/events/edinburgh/,0,1
2019-08-27,/events/glasgow/,4,9
2019-08-27,/events/info-taster-session-events/,1,1
2019-08-27,/events/inverness-events/,37,64
2019-08-27,/events/other-events/,1,2
2019-08-27,/events/partner-events/,8,13
2019-08-27,/for-employers/,1,1
2019-08-27,/for-employers/become-a-partner/,0,1
2019-08-27,/for-employers/client-xperience/,1,1
2019-08-27,/for-employers/employer-case-studies/,3,6
2019-08-27,/for-employers/employer-case-studies/castlight-2/,1,1
2019-08-27,/for-employers/employer-case-studies/zonal-case-study/,0,1
2019-08-27,/for-employers/hire-with-codeclan/,2,5
2019-08-27,/for-employers/sponsorships/,0,3
2019-08-27,/for-employers/upskill-your-staff/,0,1
2019-08-27,/glasgow/,0,1
2019-08-27,/Glasgow/,0,1
2019-08-27,/highlands-academy/,1,1
2019-08-27,/inverness/,1,1
2019-08-27,/jointheclan/,1,1
2019-08-27,/jointheclan/?elementor-preview=21579&ver=1566940697,0,2
2019-08-27,/jointheclan/?elementor-preview=21579&ver=1566940740,0,2
2019-08-27,/jointheclan/?elementor-preview=21579&ver=1566940803,0,1
2019-08-27,/jointheclan/?elementor-preview=21579&ver=1566941647,4,8
2019-08-27,/jointheclan/?preview_id=21579&preview_nonce=019073b2a8&preview=true,2,2
2019-08-27,/pre-course-work/,5,6
2019-08-27,/tech-boom/,9,13
2019-08-27,/the-codeclan-experience/,0,1
2019-08-27,/the-codeclan-experience/a-typical-day/,0,5
2019-08-27,/the-codeclan-experience/the-alumni/,2,4
2019-08-28,/,0,1
2019-08-28,/about-us/,0,6
2019-08-28,/about-us/become-a-data-instructor/,44,166
2019-08-28,/about-us/become-a-ta-data/,0,1
2019-08-28,/about-us/become-an-instructor/,4,18
2019-08-28,/about-us/become-an-instructor/part-time-teaching/,27,30
2019-08-28,/about-us/join-us/,2,4
2019-08-28,/about-us/our-team/,13,40
2019-08-28,/about-us/our-team/our-board/,73,112
2019-08-28,/admissions-track/,7,10
2019-08-28,/alumni-refer-a-friend/,0,1
2019-08-28,/blog/,1,1
2019-08-28,/blog/2018-our-year-in-review/,0,1
2019-08-28,/blog/7-celebrities-didnt-know-code/,1,2
