pagePath,exits
/blog/getting-job-in-tech-tips/?fbclid=IwAR0HhawgHLpDQgXBPcpDbT6M3FL2sITM2JAsM2NciZr0E9lJx3ZzGtQDND0,1
/blog/author/killian/,18
/blog/author/harry/,1
/blog/how-i-discovered-code/?fbclid=IwAR02eSPltT4gwbLOZ8LRS1ST2BoHB2-VdlEY7qnX717aDemc25PuY4qm9oU,1
/?fbclid=IwAR3EBrCpAUD85yWuhUVA1Fbiy1qUKDPB6cSuNsQpOppf_wN-3vNqDssNLso,1
/?fbclid=IwAR17ABor_bIt2IOnns1-GxEKm4om1290BPR7lE8mSJtNF6oKDRLDNmhHb_8,1
/blog/primary-teacher-to-java-developer/,10
/about-us/join-us/?fbclid=IwAR1xs3FqYzOfpRmIM5xXwB7DmYBXR2KNCsCYO1Z_voFOjNz-RiSUNiqb79k,1
/about-us/our-team/,1088
/blog/inspirational-women-tech/,40
/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR31nwZqv61fm-SiOFNOG1QnV2VedrGabbeSaz_3uC2161M5ou8wS-Iyfg8,1
/courses/professional-software-development/cost-and-funding/?mc_cid=2371f5b213&mc_eid=40cd932ff0,2
/blog/codeclan-highlands-gets-a-space-in-wasps/?fbclid=IwAR1YkFtwO0_5zfCVsBUts_Vy-AcOgHtEY8BVMG0MXg37GIUCrMaLcGLatJE,1
/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR0uWnkDru2K2n66RA4E6dLEBdgCZB38Yq6_E2xBgy5y_TSG0k3IQxCDs5E,2
/digital-careers/support-engineer/,37
/admissions-track-3/,1
/highlands-academy/,509
/events/inverness-events/?mc_cid=4f230ab388&mc_eid=b160aa4411,15
/admissions-track/?elementor-preview=14841&ver=1558694366,1
/?s=E29,1
/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR3RmLAvy_1wAwzsgqrAUAqodNVIyXN_xJN5rZimoDIOMKrENrnG9gzx7xo,1
/blog/meet-our-graduates-alex-junior-software-developer/?fbclid=IwAR1qh_fjXETh5rdOJsRl7AWWKOj79Nt7rUTZUNrNSC2Hly9gS6nx-YaLIzA,1
/blog/claires-ruby-project-cycle-ride-logging-application/,14
/about-us/join-us/training-advisor/,24
/blog/codebar-edinburgh-second-anniversary/?fbclid=IwAR2wYSDhP0NUWo7pWeMrjHlPzRI_civxj5WiS4UGAC7rQ1sXRw0MAuXbjMU,2
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?fbclid=IwAR3S6PALS2TatLM1u6PcFHSXFFBlq44N3WbyUdAzkkPdZK7OWCAM2sSzWm0,1
/events/,205
/blog/meet-our-grads-alex-self-published-game-developer/?fbclid=IwAR07rgNVULBjc7ERAq_px5Qr_tg6GvcDFdiBi02jvVlNbgOMk48Nh6ZaqcM,1
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?fbclid=IwAR2dx4i3IDbVVXTMIBpm6l1rh7YMSDwpfeeagx9MuBgswbXb6U69FcWKa6s,1
/inverness/?mc_cid=4f230ab388&mc_eid=782d250c92,5
/blog/overcoming-your-interview-fears/,36
/about-us/become-an-instructor/part-time-teaching/?fbclid=IwAR1JuFCadkq1SXEF2RURRouvVNR0t9-W_bxRslzziFi-bo_ZXHRRyHo_FrA,1
/about-us/join-us/marketing-sales-assistant/?fbclid=IwAR1Y8CfwkwQG8d-3CM704T247kNiqWMbFl9OXhnrNBnpxS1NwSGE3azPIC8,1
/?page_id=18192&elementor-preview=18192&ver=1553780787,1
/blog/apply-immersive-programming-course/,95
/?p=18670&preview=true,1
/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR3L_KNfC9rzjLWOYzqMTGRsyfdGlea4fYQNlIgH8YqMd8gbeZGAkdNxsxU,1
/blog/how-i-discovered-code/?fbclid=IwAR03ojR0K0eymlR4uW6MEl-QzHW7hZRbwQaRm4PF_QzT0vIpkeM2784wUw8,1
/blog/meet-our-graduates-alex-junior-software-developer/?mc_cid=39d929350b&mc_eid=cebb0ac4ef,2
/blog/meet-our-graduates-alex-junior-software-developer/?fbclid=IwAR0d29g210IZRI_9ng-99nLPhTkFaRCF2mmfl1UxSqPXmBAzXELC-9itj-I,1
/?fbclid=IwAR39ch4eDUUdSi0NgDDZysDzfoLoFRWyB8AxvCKAqaJSL6Aul6HwddweJgg,1
/blog/codeclan-highlands-gets-a-space-in-wasps/?fbclid=IwAR0-kTV9xLzbRj36WQIyefyl2Vgau_pxjnZ0RO71OFUJjhYxIHw1-xDO8Kk,1
/blog/hire-developer-screening-candidates/,93
/blog/melindas-memo-july-2019/?mc_cid=2fb4f83e69&mc_eid=73c83eca1a,2
/?fbclid=IwAR2lVZP00nO_g7HuQxccEEiwWfAEjEqVP4avn8pmSDQ4X7Re2EN5_PRxcAs,1
/courses/glasgow/,781
/events/inverness-events/?mc_cid=4f230ab388&mc_eid=4bc3f28d05,3
/blog/hire-developers-online-tests/,1066
/admissions-track-data/?elementor-preview=18536&ver=1554886417,1
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,136
/codeclan-store/order-complete/,2
/blog/meet-ally-software-development-instructor-at-codeclan/?fbclid=IwAR0HcQoD7F9vz04M0VOYXWOV79vfhBw72Uh07d8BwghRjLcFvuFNGO583Nk,1
/blog/melindas-memo-july-2019/?mc_cid=2fb4f83e69&mc_eid=d9bfec8eaa,2
/courses/professional-software-development/cost-and-funding/?mc_cid=fd09f18f12&mc_eid=7c9d1b95d2,7
/about-us/join-us/careers-service-assistant/?fbclid=IwAR12bGxKnPCUHsrT8Bzr-Oehtt83888B6nLylLiM-JG3dWQcR6rLoqqQvK4,1
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=6e299fb606,3
/blog/linda-scott-codeclan-cmo/?fbclid=IwAR27IGnfNiXEQbFein1boLyJvajyHlHelZW9M4ChA3VhHYfFnmRRVSjUF3g,1
/blog/free-courses-launched-techmums/,64
/digital-careers/product-owner/?fbclid=IwAR1dX3zZ2xohy9qy1Y-lifr4YEMpT4JUcCYG7SbPJL0YwF0sWwz7NUcsgH8,3
/blog/employers-catriona-dick-zonal/,18
/inverness/?fbclid=IwAR3jQkBkZ5JE7d62L05ogWN5Zv0Z8gjL-q8Kjn332unnnCtQG5EqoJFweeE,2
/about-us/join-us/events-manager/?fbclid=IwAR3NXAkKcVjHda1LAJVLY59cdKyrCMvO03fDtuHAYiZ4B3NZchg9wzZfJy8,1
/blog/category/whats-new/page/2/,6
/blog/claires-coding-journey-from-hobby-to-career/?fbclid=IwAR3Mdn7um2l8aUGBlSCT-SoLvoSjJxbO_-cDz1ZhCWdz-JOPxogoFshizsk,1
/blog/getting-job-in-tech-tips/?fbclid=IwAR0dp71xbroz-XIMIS6hYlnrHhCnqOYYBx0evduoLK0ZWGbaSnt9uMrW5h0,1
/blog/codebar-edinburgh-second-anniversary/?fbclid=IwAR2VJ0c9PFq2_UqN1UeQ4I3JARM2c6QETIlGP2FdKDhbWAI2qBzsJSMzDG0,1
/pre-course-work/,3990
/courses/professional-software-development/cost-and-funding/?mc_cid=fd09f18f12&mc_eid=c39e345940,2
/events/info-taster-session-events/?fbclid=IwAR2vVgPSNXA-Q35xEXlBKow-whX1OjvlL1af1EzMYVvIhi6XN9zTV1N1hY0,2
/blog/digital-development-loan/,136
/blog/meet-our-grads-alex-self-published-game-developer/?fbclid=IwAR1Vg8n9jd4MPJPv6Ep0cCitd9rJwQtzeLIPwMwSTDORUvPdlupalnWOY1s,2
/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR0CY_1iEZiWYurDsb1VeLYrZzDWcWZ242CfO6P2mpH9OCwufFfGJ3EPZ4E,1
/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR3k2N3saVbquTUSvFxi8fIX08F2mZUUBC_8zOC8qwk0ZCr1vcWI8WyRBHA,1
/blog/scottish-companies-tech-gender-gap/,63
/?fbclid=IwAR2Mbfj5zYIHvwJR8D8rqPf84UUKzGtSr8d4eRK3oMwWfF48blP9rhTWijY,1
/?fbclid=IwAR1sJUlFD-J8r6TUWNeTddFgWAgiPldbR-bMxlJuC3YtF6hpHHdC9kvZotk,1
/about-us/join-us/?fbclid=IwAR0ug377yUAG3bwYmg2xAXcpFFnjPTNLLUiH4sYhywbAt09Z_l8iZ1U0XUc,1
/blog/meet-our-graduates-daniel-at-dog/,239
/events/alumni-events/,40
/blog/whats-on-at-codeclan-this-april/,17
/codeclan-store/ultra-thick-navy-blue-hoodie/,16
/?fbclid=IwAR2lVZP00nO_g7HuQxccEEiwWfAEjEqVP4avn8pmSDQ4X7Re2EN5_PRxcAs,1
/blog/9-websites-start-coding-journey/?mc_cid=6eb5122af8&mc_eid=7d7121b54f,1
/blog/meet-our-graduates-alex-junior-software-developer/?fbclid=IwAR1NcDCv_WYey4mwb36AyejDhRjMbTZlyUZqKEUoZj0lrh9LYFxPBcV7sZI,1
/blog/meet-our-grads-alex-self-published-game-developer/?fbclid=IwAR1eCCdAC9a5kqT543Bmoj40nDuubea70NOWUhAHqfsg_Y8llz9lfcBZGf4,1
/?fbclid=IwAR23UpyP2py-IeD2Y-adGKIpd0NBx26wPL3-jD8pAe-YUP7tDEFg8K5-iGg,1
/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR3FnFs3fj7T5XAo0O0NqrYSfwNgN2eFuQq7UFvFwc19iGeia5H6Auh8-sk,1
/blog/tag/funding/,5
/data-analysis-announcement/?fbclid=IwAR0U0z5NEhkcplhzZKTWIp-RLqVFjsME8shL798TW_HGwPAEDN_yNxd_8fQ,15
/about-us/join-us/social-media-and-digital-marketing-specialist/?fbclid=IwAR0OFci6Uug36BWJapLPzFjoEZvGRfD4HbDcZFjbignCuAzEJybqpkp8m0E,1
/blog/category/industry/,2
/blog/melindas-memo-july-2019/,9
/blog/meet-our-graduates-daniel-at-dog/?mc_cid=0b5d0b7482&mc_eid=d278663662,3
/blog/scotland-demand-for-developers-growing/,45
/blog/codeclan-highlands-gets-a-space-in-wasps/?fbclid=IwAR1-cbbCoYYdAE2r4JAWmTDA3cGmgVCV1OhA23TyRGPTGAzCMF6OEalNImU,1
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?mc_cid=39d929350b&mc_eid=c200c86743,3
/courses/professional-software-development/apply/course_application_0,2
/about-us/join-us/business-and-finance-operations-administrator/?fbclid=IwAR1UB-n3yKSY06heaBzSQhmmZq49CGwH47eZBCtIhOSA6Npt1e2lhfTufkY,1
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?fbclid=IwAR0A-EqttBiAqPTr_U_EDBxJ0sD2MWO716rF84uc6XDUX4trpTCbmPEXSm0,1
/blog/career-change-developer/,10
/about-us/join-us/careers-service-assistant/?fbclid=IwAR12bGxKnPCUHsrT8Bzr-Oehtt83888B6nLylLiM-JG3dWQcR6rLoqqQvK4,1
/courses/professional-software-development/apply/,930
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?fbclid=IwAR3Klv5yPWJs0ZzeoiJpafD9BtV7AuZbMx9RAveO8DAogg-0rpA51ryUENI,1
/blog/retrain-as-a-data-analyst/,57
/about-us/join-us/events-manager/?fbclid=IwAR0WsfelEqPY7AnR9VUUNW0m0mEnLuB2-m24Ql3Ayh1i5K5Dz0C5iFoNjQU,1
/about-us/our-team/?elementor-preview=61&ver=1556273384,1
/blog/claires-coding-journey-from-hobby-to-career/?mc_cid=04e78ebf46&mc_eid=5a6c891894,1
/digital-careers/software-developer/,148
/students/5,4
/blog/codeclan-highlands-gets-a-space-in-wasps/?fbclid=IwAR38BYe9WlItLluqHBGj1GnVabG8TbvleBF_oMkpnQI_2r5-rtrSGkLNs58,1
/?elementor-preview=15&ver=1556867074,1
/about-us/become-an-instructor/?fbclid=IwAR11eYk6-jzdhsIi2cvB3PJuGGao6ixGXsD_xB8cKMJsWKt7g1FQiYUwuvU,1
/blog/an-app-to-put-charity-shops-on-the-map/?fbclid=IwAR0WbwxwNlPaP2QowCOIZIZ-R9ZGbMSzyTb7NEPrK3D6npwBr8h99prmY58,1
/blog/melindas-memo-july-2019/,9
/digital-careers/ux-consultant/,29
/blog/page/3/,8
/blog/author/brian/,4
/blog/codeclan-highlands-gets-a-space-in-wasps/?fbclid=IwAR054sUzBc3T8-aZPCqj1O6eKf6Xu3035-EcUWCj-zMbYg8BA3NnJIf4urg,1
/?s=Nevin,1
/blog/graduate-milestone-diversity/?mc_cid=387296b2e8&mc_eid=db857d121d,22
/blog/claires-coding-journey-from-hobby-to-career/?fbclid=IwAR2frX8QwIFWpXwylSCoosf5gDvQNouUUIRoXKiiAkxwZC2zutjJrbc2tMs,1
/blog/introducing-project-showcase/,5
/blog/most-asked-questions/,180
/data-analysis-announcement/cost-and-funding/?mc_cid=fd09f18f12&mc_eid=9eb1bc07fb,2
/blog/meet-our-graduates-daniel-at-dog/?mc_cid=0b5d0b7482&mc_eid=9055686d5f,2
/?fbclid=IwAR17ABor_bIt2IOnns1-GxEKm4om1290BPR7lE8mSJtNF6oKDRLDNmhHb_8,1
/blog/congratulations-scottish-digital-tech-sector/,22
/admissions-track-data/?elementor-preview=18536&ver=1554886417,1
/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/?fbclid=,35
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=6e299fb606,3
/?p=17310&elementor-preview=17310&ver=1551716450,1
/courses/16-week-course/apply/,52
/blog/getting-job-in-tech-tips/?fbclid=IwAR0FC3iJThQlV-nIqsTHKGDyBUEVgMgn_j0-u9msoZKKPEAqClXH78HajxI,1
/blog/say-hello-to-edinburgh-cohort-33/,33
/courses/statistical-modelling/,168
/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR3FnFs3fj7T5XAo0O0NqrYSfwNgN2eFuQq7UFvFwc19iGeia5H6Auh8-sk,1
/blog/codeclan-data-analysis-course-diary-001/?fbclid=IwAR3RvGe6J2B4FT4QLXDADjtc4LVt81NQaslTTObvM5juLSswrNWq9Ti1N5k,1
/blog/meet-our-graduates-daniel-at-dog/?fbclid=IwAR3q7hvlIl4tKQ7p39MZh0u-9LU47yI53DO4ujNPWNLcfOIVYy-jxouaOC8,2
/courses/full-stack-web-development/cost-and-funding/?mc_cid=fd09f18f12&mc_eid=c39e345940,2
/codeclan-store/box-black-t-shirt/,2
/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,95
/blog/codeclan-data-analysis-course-diary-001/?fbclid=IwAR02u6_TbgLXmjG49EuXlalSELZMBIriUXeao-aZWH9Qpy6jThWqtuWkHGY,3
/blog/graduates-journalist-junior-developer/,27
/inverness/?mc_cid=4f230ab388&mc_eid=c31c686ba6,2
/events/info-taster-session-events/?mc_cid=04e78ebf46&mc_eid=ce4326d935,2
/courses/professional-software-development/apply/?mc_cid=2371f5b213&mc_eid=8f7c00e9ce,4
/courses/full-stack-web-development/apply-inverness/,131
/blog/7-celebrities-didnt-know-code/,1088
/courses/professional-software-development/apply/course_application_2,334
/about-us/join-us/training-advisor/,26
/blog/codeclan-launches-new-data-analysis-course/?fbclid=IwAR2u8QsSnIMSUqbm-zMQyPOWrnIsl9uHqn8-4upDJWYTeyQFgPj7aP2HRDE,1
/about-us/become-a-data-instructor/,95
/blog/apply-immersive-programming-course/,93
/?p=18670&preview=true,1
/blog/how-i-discovered-code/?fbclid=IwAR258vd-4zhJGk7ylxj5fxb_p_y_8fzBCkkRt47R0ZD1OXZRSyVtgAS5wmg,2
/blog/tech-boom-campaign/,27
/blog/codeclan-launches-new-data-analysis-course/?fbclid=IwAR2u8QsSnIMSUqbm-zMQyPOWrnIsl9uHqn8-4upDJWYTeyQFgPj7aP2HRDE,1
/blog/learn-to-code-working/,733
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=c0896f642e,2
/blog/hire-developer-screening-candidates/,95
/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/?fbclid=IwAR3s6HN1-bIy94lppN8C6DhtUjUSA9wdOhmS2IJfEK8AK15yQbIuzVWrNfg,3
/about-us/join-us/careers-service-assistant/?fbclid=IwAR1LxJ7ljgjdo233imTIgWwewHlyD_wEMZS3-ka7BjKjWQVwGQuWE-mPhew,2
/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,99
/?fbclid=IwAR1sJUlFD-J8r6TUWNeTddFgWAgiPldbR-bMxlJuC3YtF6hpHHdC9kvZotk,1
/blog/codeclan-launches-new-data-analysis-course/,49
/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR3wTwEytj3Hcox8C_-yhwEgu-EBkMAFiVZYyTVQHMbH2bg2tayoL4OKZDE,1
/courses/professional-software-development/apply/course_application_1,43
/blog/codeclan-launches-new-data-analysis-course/?fbclid=IwAR1eZXTM5sL8_4zN_2IURB5PZtBwpxUlqtYm4bGP4R-_gcFmby2NDCGf41U,1
/courses/intro-to-r/,717
/blog/finding-your-feet-when-train-work-digital-alumni-advice/?fbclid=IwAR0mTcbdOv0Sno5r0LFsQ1KAiUqT70DF_xd8z9bzxu5LjR7fW9FsHnwcFwU,1
/blog/introducing-project-showcase/,5
/?fbclid=IwAR3ULH_q8yIl_xr505IMLwI2yik_K4dSjuOFPYU7jU3AA-tWKlCTUbit9Fg,1
/blog/codeclan-highlands-gets-a-space-in-wasps/?fbclid=IwAR1PnqDcKPXntCyVmyB65OnPJl4yEVuLSUy-YgGCZC9I-CjGdxSHZA3AFgw,1
/codeclan-store/,198
/blog/day-life-software-developer/,40
/data-analysis-announcement/?fbclid=IwAR0YHtPCad9T_H-x28SMzFtmO1JaNM8sWkrY2qZZYumTtFyZZ09GwW6CTiQ,2
/blog/page/6/,4
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=6e299fb606,3
/blog/how-i-discovered-code/,103
/courses/agile-for-effective-teams/?fbclid=IwAR0Zxj9rqYk-y8vRGfVBMq3snrNfbA9HBdVvN2o7ffSclTyNJtM_D89iWAQ,2
/blog/congratulations-scottish-digital-tech-sector/?fbclid=IwAR1HyovCJx6mCa5aLYFc-KG-FZjdIVbBnTC7pxqAZNPb5Wi7lHnm4sNAI_c,1
/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR0RgkeDmALFfOWBUprpxgTCeeoeirQlyMQBd0v8elbhzMiuGdLCDs9YJHw,1
/about-us/join-us/?fbclid=IwAR03v0xKXWO5WMWJZ2X2uaNkdp60qDjswCUqNe7hty6z9Wt7VxbjzXU-djw,1
/blog/codeclan-ceo-melinda-matthews/,229
/blog/tag/scholarship/,7
/admissions-track-data/?elementor-preview=18536&ver=1554886417,1
/?fbclid=IwAR2t4KiGiDDvVr8I1RvRTTTlr4E997rRrMXs4BAz3NgIO9IY85790bq71zk,1
/blog/codeclan-students-natasha-glasgow/,14
/about-us/join-us/technical-writer-for-data/?fbclid=IwAR15R1NZcq5JzjqH6A4lSakcR_sN9N0b4qgBOFs-ZHcSpvgRudArmg5_D5s,1
/blog/meet-our-graduates-alex-junior-software-developer/?fbclid=IwAR0_uqrRNQwi9lCDvcWLifCn7UdVC72CCNi-3FVYe0YNX_Yzpi6dCDFeM7g,1
/blog/category/careers-in-tech/,59
